X.Index,TrialNumber,BlockNumber,QuestionResult,TimeOfVaseHit,StairCaseValue,PositiveAnswersCount,NegativeAnswersCount,ConvertedValue,ConsequtiveCounter,SessionID,TimeStampStartQuestion,TimestampEndQuestion,ResponseTime,QuestionID,Phase,ProbabilityComment,InitialDirection,TimesatmpInitialDirection,Attempt
7,290101,12,1,NotAVase,0.164775,3,4,0.164775,22,20230116-180924,181333463,181335229,1.766789,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.1647750000   Staircase is 0.2535000000  ,1,181334667,1
7,290101,12,0,NotAVase,0.2535,3,5,0.2535,23,20230116-180924,181345568,181347591,2.023079,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.2535000000   Staircase is 0.1647750000  ,-1,181347060,1
7,290101,12,1,NotAVase,0.164775,4,5,0.164775,24,20230116-180924,181356606,181358408,1.801721,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.1647750000   Staircase is 0.2535000000  ,1,181357729,1
8,99,0,NoAnswerInTime,NotAVase,,,,,,20230116-180924,181359228,181404226,-1,50,,"",0,,1
9,222019,0,0,NotAVase,-16.26353,0,1,-26.07353,25,20230116-180924,181412446,181413934,1.487818,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -16.2635300000   Staircase is -13.8240000000  ,-1,181413468,1
9,222019,0,0,NotAVase,-13.824,0,2,-23.634,26,20230116-180924,181423009,181424496,1.486488,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -13.8240000000   Staircase is -11.7504000000  ,-1,181423985,1
10,222017,0,0,NotAVase,-13.824,0,1,-23.634,27,20230116-180924,181433251,181434492,1.240992,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -13.8240000000   Staircase is -11.7504000000  ,-1,181434038,1
11,2220101,10,0,NotAVase,-11.7504,0,1,-21.5604,28,20230116-180924,181443448,181444621,1.173074,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -11.7504000000   Staircase is -9.9878400000  ,-1,181444090,1
11,2220101,10,0,NotAVase,-9.98784,0,2,-19.79784,29,20230116-180924,181453575,181454726,1.151007,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -9.9878400000   Staircase is -8.4896640000  ,-1,181454175,1
11,2220101,10,0,NotAVase,-8.489664,0,3,-18.29966,30,20230116-180924,181503502,181504634,1.131897,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -8.4896640000   Staircase is -7.2162150000  ,-1,181504192,1
11,2220101,10,0,NotAVase,-7.216215,0,4,-17.02621,31,20230116-180924,181513601,181514817,1.215758,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -7.2162150000   Staircase is -6.1337830000  ,-1,181514309,1
11,2220101,10,0,NotAVase,-6.133783,0,5,-15.94378,32,20230116-180924,181524128,181525558,1.42987,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -6.1337830000   Staircase is -5.2137160000  ,-1,181524982,1
11,2220101,10,1,NotAVase,-5.213716,1,5,-15.02372,33,20230116-180924,181534492,181535965,1.47302,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -5.2137160000   Staircase is -6.1337830000  ,1,181535399,1
11,2220101,10,NoAnswerInTime,NotAVase,-6.133783,1,5,-15.94378,34,20230116-180924,181544695,181554701,-1,88,,"",0,,1
11,2220101,10,0,NotAVase,-6.133783,1,6,-15.94378,35,20230116-180924,181603060,181604263,1.203054,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -6.1337830000   Staircase is -5.2137160000  ,-1,181603889,1
11,2220101,10,NoAnswerInTime,NotAVase,-5.213716,1,6,-15.02372,36,20230116-180924,181613756,181623755,-1,88,,"",0,,1
11,2220101,10,1,NotAVase,-5.213716,2,6,-15.02372,37,20230116-180924,181632856,181634082,1.225773,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -5.2137160000   Staircase is -6.1337830000  ,1,181633551,1
11,2220101,10,0,NotAVase,-6.133783,2,7,-15.94378,38,20230116-180924,181643313,181644478,1.165102,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -6.1337830000   Staircase is -5.2137160000  ,-1,181644021,1
11,2220101,10,0,NotAVase,-5.213716,2,8,-15.02372,39,20230116-180924,181653724,181655296,1.572291,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -5.2137160000   Staircase is -4.4316590000  ,-1,181654840,1
11,2220101,10,0,NotAVase,-4.431659,2,9,-14.24166,40,20230116-180924,181704158,181705435,1.276252,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -4.4316590000   Staircase is -3.7669110000  ,-1,181704894,1
11,2220101,10,0,NotAVase,-3.766911,2,10,-13.57691,41,20230116-180924,181714511,181715876,1.364769,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -3.7669110000   Staircase is -3.2018740000  ,-1,181715391,1
11,2220101,10,1,NotAVase,-3.201874,3,10,-13.01187,42,20230116-180924,181725365,181726615,1.249524,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -3.2018740000   Staircase is -3.7669110000  ,1,181726110,1
12,99,0,NoAnswerInTime,NotAVase,,,,,,20230116-180924,181727460,181732457,-1,50,,"",0,,1
