X.Index,TrialNumber,BlockNumber,QuestionResult,TimeOfVaseHit,StairCaseValue,PositiveAnswersCount,NegativeAnswersCount,ConvertedValue,ConsequtiveCounter,SessionID,TimeStampStartQuestion,TimestampEndQuestion,ResponseTime,QuestionID,Phase,ProbabilityComment,InitialDirection,TimesatmpInitialDirection,Attempt
27,6020202,7,0,QuestionRow,0.105,0,2,0.105,124,20231213-122350,124451262,124452172,0.9095425,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.1050000000   Staircase is 0.0735000000  ,0,,1
27,6020202,7,0,QuestionRow,0.0735,0,3,0.0735,125,20231213-122350,124500859,124501930,1.070785,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0735000000   Staircase is 0.0514500000  ,0,,1
27,6020202,7,0,QuestionRow,0.05145,0,4,0.05145,126,20231213-122350,124510494,124511345,0.8508475,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0514500000   Staircase is 0.0360150000  ,0,,1
27,6020202,7,1,QuestionRow,0.036015,1,4,0.036015,127,20231213-122350,124519974,124520850,0.8763513,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0360150000   Staircase is 0.0514500000  ,0,,1
27,6020202,7,0,QuestionRow,0.05145,1,5,0.05145,128,20231213-122350,124529496,124530827,1.330621,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0514500000   Staircase is 0.0360150000  ,0,,1
27,6020202,7,0,QuestionRow,0.036015,1,6,0.036015,129,20231213-122350,124539483,124540575,1.091974,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0360150000   Staircase is 0.0252105000  ,0,,1
27,6020202,7,1,QuestionRow,0.0252105,2,6,0.0252105,130,20231213-122350,124549161,124550492,1.331103,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0252105000   Staircase is 0.0360150000  ,0,,1
27,6020202,7,0,QuestionRow,0.036015,2,7,0.036015,131,20231213-122350,124559084,124600517,1.432896,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0360150000   Staircase is 0.0252105000  ,0,,1
27,6020202,7,0,QuestionRow,0.0252105,2,8,0.0252105,132,20231213-122350,124609102,124611122,2.019852,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0252105000   Staircase is 0.0176473500  ,0,,1
27,6020202,7,1,QuestionRow,0.01764735,3,8,0.01764735,133,20231213-122350,124619757,124621054,1.296643,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0176473500   Staircase is 0.0252105000  ,0,,1
27,6020202,7,NoAnswerInTime,QuestionRow,0.0252105,3,8,0.0252105,134,20231213-122350,124629668,124639675,-1,88,,"",0,,1
27,6020202,7,NoAnswerInTime,QuestionRow,0.0252105,3,8,0.0252105,135,20231213-122350,124647894,124657904,-1,88,,"",0,,1
27,6020202,7,NoAnswerInTime,QuestionRow,0.0252105,3,8,0.0252105,136,20231213-122350,124706087,124716101,-1,88,,"",0,,1
27,6020202,7,NoAnswerInTime,QuestionRow,0.0252105,3,8,0.0252105,137,20231213-122350,124724291,124734301,-1,88,,"",0,,1
